Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Test,mirror_x,64,randomness_0.1982,73,0.035395942628383636,0.03499975800514221,-0.00039618462324142456,0.00039618462324142456
Test,mirror_x,64,randomness_0.1982,101,0.035755518823862076,0.03520400449633598,-0.0005515143275260925,0.0005515143275260925
Test,mirror_x,64,randomness_0.1982,202,0.03610794618725777,0.03640441969037056,0.00029647350311279297,0.00029647350311279297
Test,mirror_x,65,randomness_0.2943,11,0.03586660698056221,0.035343777388334274,-0.0005228295922279358,0.0005228295922279358
Test,mirror_x,65,randomness_0.2943,42,0.03522195667028427,0.034823957830667496,-0.0003979988396167755,0.0003979988396167755
Test,mirror_x,65,randomness_0.2943,73,0.03500835597515106,0.03515126183629036,0.00014290586113929749,0.00014290586113929749
Test,mirror_x,65,randomness_0.2943,101,0.0358453243970871,0.03503626585006714,-0.0008090585470199585,0.0008090585470199585
Test,mirror_x,65,randomness_0.2943,202,0.035722434520721436,0.03505170717835426,-0.0006707273423671722,0.0006707273423671722
Test,mirror_x,66,randomness_0.3123,11,0.03494073078036308,0.03433723375201225,-0.0006034970283508301,0.0006034970283508301
Test,mirror_x,66,randomness_0.3123,42,0.03414106369018555,0.033946577459573746,-0.00019448623061180115,0.00019448623061180115
Test,mirror_x,66,randomness_0.3123,73,0.03393992409110069,0.03420862555503845,0.0002687014639377594,0.0002687014639377594
Test,mirror_x,66,randomness_0.3123,101,0.034180741757154465,0.03397437185049057,-0.00020636990666389465,0.00020636990666389465
Test,mirror_x,66,randomness_0.3123,202,0.03524421527981758,0.03468618914484978,-0.000558026134967804,0.000558026134967804
Test,mirror_x,67,randomness_0.7497,11,0.011569732800126076,0.01454558502882719,0.0029758522287011147,0.0029758522287011147
Test,mirror_x,67,randomness_0.7497,42,0.011463006027042866,0.012925940565764904,0.0014629345387220383,0.0014629345387220383
Test,mirror_x,67,randomness_0.7497,73,0.012337172403931618,0.013699613511562347,0.0013624411076307297,0.0013624411076307297
Test,mirror_x,67,randomness_0.7497,101,0.01143123209476471,0.013033854775130749,0.0016026226803660393,0.0016026226803660393
Test,mirror_x,67,randomness_0.7497,202,0.01158651802688837,0.013072504661977291,0.0014859866350889206,0.0014859866350889206
Test,mirror_x,68,randomness_0.3824,11,0.03396790847182274,0.03450971841812134,0.0005418099462985992,0.0005418099462985992
Test,mirror_x,68,randomness_0.3824,42,0.03425484150648117,0.03433270379900932,7.786229252815247e-05,7.786229252815247e-05
Test,mirror_x,68,randomness_0.3824,73,0.034286171197891235,0.03414037451148033,-0.00014579668641090393,0.00014579668641090393
Test,mirror_x,68,randomness_0.3824,101,0.03424699977040291,0.03368058055639267,-0.0005664192140102386,0.0005664192140102386
Test,mirror_x,68,randomness_0.3824,202,0.03531750664114952,0.03454160317778587,-0.0007759034633636475,0.0007759034633636475
Test,mirror_x,69,randomness_0.1201,11,0.03742735832929611,0.037290409207344055,-0.00013694912195205688,0.00013694912195205688
Test,mirror_x,69,randomness_0.1201,42,0.037613123655319214,0.03777015581727028,0.00015703216195106506,0.00015703216195106506
Test,mirror_x,69,randomness_0.1201,73,0.037451617419719696,0.037534236907958984,8.261948823928833e-05,8.261948823928833e-05
Test,mirror_x,69,randomness_0.1201,101,0.03700729459524155,0.03671214357018471,-0.000295151025056839,0.000295151025056839
Test,mirror_x,69,randomness_0.1201,202,0.03822154551744461,0.03837331011891365,0.00015176460146903992,0.00015176460146903992
Test,mirror_x,70,randomness_0.8799,11,0.008326669223606586,0.008757944218814373,0.00043127499520778656,0.00043127499520778656
Test,mirror_x,70,randomness_0.8799,42,0.008941945619881153,0.009433826431632042,0.0004918808117508888,0.0004918808117508888
Test,mirror_x,70,randomness_0.8799,73,0.008987694047391415,0.008906246162950993,-8.144788444042206e-05,8.144788444042206e-05
Test,mirror_x,70,randomness_0.8799,101,0.009403674863278866,0.009893594309687614,0.0004899194464087486,0.0004899194464087486
Test,mirror_x,70,randomness_0.8799,202,0.008508932776749134,0.008929179050028324,0.00042024627327919006,0.00042024627327919006
Test,mirror_x,71,randomness_0.4454,11,0.03205069154500961,0.03426641598343849,0.002215724438428879,0.002215724438428879
Test,mirror_x,71,randomness_0.4454,42,0.031045064330101013,0.031550269573926926,0.0005052052438259125,0.0005052052438259125
Test,mirror_x,71,randomness_0.4454,73,0.030299019068479538,0.03169357031583786,0.0013945512473583221,0.0013945512473583221
Test,mirror_x,71,randomness_0.4454,101,0.029446382075548172,0.03151274845004082,0.0020663663744926453,0.0020663663744926453
Test,mirror_x,71,randomness_0.4454,202,0.030480626970529556,0.031125906854867935,0.0006452798843383789,0.0006452798843383789
Test,mirror_x,72,randomness_0.6496,11,0.016182800754904747,0.016857873648405075,0.0006750728935003281,0.0006750728935003281
Test,mirror_x,72,randomness_0.6496,42,0.016482237726449966,0.016166511923074722,-0.00031572580337524414,0.00031572580337524414
Test,mirror_x,72,randomness_0.6496,73,0.01606435514986515,0.01652410626411438,0.00045975111424922943,0.00045975111424922943
Test,mirror_x,72,randomness_0.6496,101,0.015695346519351006,0.015857936814427376,0.00016259029507637024,0.00016259029507637024
Test,mirror_x,72,randomness_0.6496,202,0.015928931534290314,0.015600602142512798,-0.0003283293917775154,0.0003283293917775154
Test,mirror_x,73,randomness_0.0961,11,0.03634645789861679,0.03549464792013168,-0.0008518099784851074,0.0008518099784851074
Test,mirror_x,73,randomness_0.0961,42,0.035413626581430435,0.035186707973480225,-0.00022691860795021057,0.00022691860795021057
Test,mirror_x,73,randomness_0.0961,73,0.03558128699660301,0.035178545862436295,-0.00040274113416671753,0.00040274113416671753
Test,mirror_x,73,randomness_0.0961,101,0.036188025027513504,0.03562492877244949,-0.0005630962550640106,0.0005630962550640106
Test,mirror_x,73,randomness_0.0961,202,0.03623104840517044,0.03610529005527496,-0.0001257583498954773,0.0001257583498954773
Test,mirror_x,74,randomness_0.5345,11,0.020913314074277878,0.023633692413568497,0.002720378339290619,0.002720378339290619
Test,mirror_x,74,randomness_0.5345,42,0.021224742755293846,0.02144736237823963,0.00022261962294578552,0.00022261962294578552
Test,mirror_x,74,randomness_0.5345,73,0.021359166130423546,0.02250695787370205,0.0011477917432785034,0.0011477917432785034
Test,mirror_x,74,randomness_0.5345,101,0.021319231018424034,0.022560322657227516,0.001241091638803482,0.001241091638803482
Test,mirror_x,74,randomness_0.5345,202,0.021085983142256737,0.021834874525666237,0.0007488913834095001,0.0007488913834095001
Test,mirror_x,75,randomness_0.8168,11,0.01065211184322834,0.010047837160527706,-0.000604274682700634,0.000604274682700634
Test,mirror_x,75,randomness_0.8168,42,0.010875505395233631,0.010809038765728474,-6.646662950515747e-05,6.646662950515747e-05
Test,mirror_x,75,randomness_0.8168,73,0.011378880590200424,0.011545848101377487,0.000166967511177063,0.000166967511177063
Test,mirror_x,75,randomness_0.8168,101,0.01202127244323492,0.011934781447052956,-8.649099618196487e-05,8.649099618196487e-05
Test,mirror_x,75,randomness_0.8168,202,0.011766381561756134,0.011646372266113758,-0.00012000929564237595,0.00012000929564237595
Test,mirror_x,76,randomness_0.1011,11,0.034005723893642426,0.035366449505090714,0.001360725611448288,0.001360725611448288
Test,mirror_x,76,randomness_0.1011,42,0.03554697334766388,0.03574036434292793,0.00019339099526405334,0.00019339099526405334
Test,mirror_x,76,randomness_0.1011,73,0.035042718052864075,0.03539634868502617,0.0003536306321620941,0.0003536306321620941
Test,mirror_x,76,randomness_0.1011,101,0.03452134504914284,0.0353255495429039,0.0008042044937610626,0.0008042044937610626
Test,mirror_x,76,randomness_0.1011,202,0.036016494035720825,0.03624298423528671,0.00022649019956588745,0.00022649019956588745
Test,mirror_x,77,randomness_0.0721,11,0.03899867460131645,0.03835348039865494,-0.0006451942026615143,0.0006451942026615143
Test,mirror_x,77,randomness_0.0721,42,0.038254596292972565,0.038125161081552505,-0.0001294352114200592,0.0001294352114200592
Test,mirror_x,77,randomness_0.0721,73,0.038082022219896317,0.03827973082661629,0.0001977086067199707,0.0001977086067199707
Test,mirror_x,77,randomness_0.0721,101,0.03850826993584633,0.038293685764074326,-0.00021458417177200317,0.00021458417177200317
Test,mirror_x,77,randomness_0.0721,202,0.038974836468696594,0.03891751170158386,-5.7324767112731934e-05,5.7324767112731934e-05
Test,mirror_x,78,randomness_0.7167,11,0.012272180058062077,0.010550286620855331,-0.0017218934372067451,0.0017218934372067451
Test,mirror_x,78,randomness_0.7167,42,0.01134672574698925,0.011343483813107014,-3.2419338822364807e-06,3.2419338822364807e-06
Test,mirror_x,78,randomness_0.7167,73,0.011057645082473755,0.011658260598778725,0.0006006155163049698,0.0006006155163049698
Test,mirror_x,78,randomness_0.7167,101,0.012573488987982273,0.012328636832535267,-0.0002448521554470062,0.0002448521554470062
Test,mirror_x,78,randomness_0.7167,202,0.011020059697329998,0.011258749291300774,0.0002386895939707756,0.0002386895939707756
Test,mirror_x,79,randomness_0.8238,11,0.010794133879244328,0.010725629515945911,-6.850436329841614e-05,6.850436329841614e-05
Test,mirror_x,79,randomness_0.8238,42,0.011865364387631416,0.01239846833050251,0.0005331039428710938,0.0005331039428710938
Test,mirror_x,79,randomness_0.8238,73,0.012555522844195366,0.012210323475301266,-0.0003451993688941002,0.0003451993688941002
Test,mirror_x,79,randomness_0.8238,101,0.012786805629730225,0.013084490783512592,0.0002976851537823677,0.0002976851537823677
Test,mirror_x,79,randomness_0.8238,202,0.011773964390158653,0.011744088493287563,-2.9875896871089935e-05,2.9875896871089935e-05
Test,mirror_x,80,randomness_0.7407,11,0.014477897435426712,0.014043827541172504,-0.0004340698942542076,0.0004340698942542076
Test,mirror_x,80,randomness_0.7407,42,0.014248574152588844,0.01461026817560196,0.00036169402301311493,0.00036169402301311493
Test,mirror_x,80,randomness_0.7407,73,0.01435738243162632,0.013940248638391495,-0.00041713379323482513,0.00041713379323482513
Test,mirror_x,80,randomness_0.7407,101,0.01462711300700903,0.013714998960494995,-0.0009121140465140343,0.0009121140465140343
Test,mirror_x,80,randomness_0.7407,202,0.013362931087613106,0.013618997298181057,0.0002560662105679512,0.0002560662105679512
Test,mirror_x,81,randomness_0.0390,11,0.0359405018389225,0.037744052708148956,0.0018035508692264557,0.0018035508692264557
Test,mirror_x,81,randomness_0.0390,42,0.03738287463784218,0.03752322494983673,0.0001403503119945526,0.0001403503119945526
Test,mirror_x,81,randomness_0.0390,73,0.0371023565530777,0.03721442446112633,0.00011206790804862976,0.00011206790804862976
Test,mirror_x,81,randomness_0.0390,101,0.03657395765185356,0.03724003955721855,0.0006660819053649902,0.0006660819053649902
Test,mirror_x,81,randomness_0.0390,202,0.03776824474334717,0.03805362805724144,0.00028538331389427185,0.00028538331389427185
Test,mirror_x,82,randomness_0.9249,11,0.007798383943736553,0.0070082442834973335,-0.0007901396602392197,0.0007901396602392197
Test,mirror_x,82,randomness_0.9249,42,0.008281302638351917,0.008096660487353802,-0.00018464215099811554,0.00018464215099811554
Test,mirror_x,82,randomness_0.9249,73,0.00822113174945116,0.00787991750985384,-0.00034121423959732056,0.00034121423959732056
Test,mirror_x,82,randomness_0.9249,101,0.008806920610368252,0.008993665687739849,0.0001867450773715973,0.0001867450773715973
Test,mirror_x,82,randomness_0.9249,202,0.008878196589648724,0.009441826492547989,0.0005636299028992653,0.0005636299028992653
Test,mirror_x,83,randomness_0.3654,11,0.03418976068496704,0.034792542457580566,0.0006027817726135254,0.0006027817726135254
Test,mirror_x,83,randomness_0.3654,42,0.03295319154858589,0.03309021517634392,0.00013702362775802612,0.00013702362775802612
Test,mirror_x,83,randomness_0.3654,73,0.03333060443401337,0.03310961648821831,-0.0002209879457950592,0.0002209879457950592
Test,mirror_x,83,randomness_0.3654,101,0.03336603194475174,0.033694516867399216,0.0003284849226474762,0.0003284849226474762
Test,mirror_x,83,randomness_0.3654,202,0.034073732793331146,0.03378363326191902,-0.00029009953141212463,0.00029009953141212463
Test,mirror_x,84,randomness_0.8298,11,0.012272707186639309,0.010373570024967194,-0.0018991371616721153,0.0018991371616721153
Test,mirror_x,84,randomness_0.8298,42,0.01151040568947792,0.011179749853909016,-0.0003306558355689049,0.0003306558355689049
Test,mirror_x,84,randomness_0.8298,73,0.011909698136150837,0.011918890289962292,9.192153811454773e-06,9.192153811454773e-06
Test,mirror_x,84,randomness_0.8298,101,0.012106675654649734,0.01181752048432827,-0.00028915517032146454,0.00028915517032146454
Test,mirror_x,84,randomness_0.8298,202,0.012274726293981075,0.012394864112138748,0.00012013781815767288,0.00012013781815767288
Test,mirror_x,85,randomness_0.5485,11,0.02371939830482006,0.021851101890206337,-0.0018682964146137238,0.0018682964146137238
Test,mirror_x,85,randomness_0.5485,42,0.023887595161795616,0.02311946079134941,-0.0007681343704462051,0.0007681343704462051
Test,mirror_x,85,randomness_0.5485,73,0.023845471441745758,0.023171694949269295,-0.0006737764924764633,0.0006737764924764633
Test,mirror_x,85,randomness_0.5485,101,0.023107126355171204,0.021514825522899628,-0.001592300832271576,0.001592300832271576
Test,mirror_x,85,randomness_0.5485,202,0.02289588563144207,0.022490067407488823,-0.00040581822395324707,0.00040581822395324707
Test,mirror_x,86,randomness_0.7678,11,0.011320014484226704,0.011651389300823212,0.000331374816596508,0.000331374816596508
Test,mirror_x,86,randomness_0.7678,42,0.013742686249315739,0.01383008249104023,8.739624172449112e-05,8.739624172449112e-05
Test,mirror_x,86,randomness_0.7678,73,0.01311427541077137,0.011998001486063004,-0.0011162739247083664,0.0011162739247083664
Test,mirror_x,86,randomness_0.7678,101,0.013145308941602707,0.011388157494366169,-0.001757151447236538,0.001757151447236538
Test,mirror_x,86,randomness_0.7678,202,0.013332930393517017,0.012934800237417221,-0.0003981301560997963,0.0003981301560997963
Test,mirror_x,87,randomness_0.6877,11,0.014780081808567047,0.013448993675410748,-0.0013310881331562996,0.0013310881331562996
Test,mirror_x,87,randomness_0.6877,42,0.013037482276558876,0.013125999830663204,8.851755410432816e-05,8.851755410432816e-05
Test,mirror_x,87,randomness_0.6877,73,0.013825168833136559,0.012030563317239285,-0.001794605515897274,0.001794605515897274
Test,mirror_x,87,randomness_0.6877,101,0.013940314762294292,0.011681715957820415,-0.002258598804473877,0.002258598804473877
Test,mirror_x,87,randomness_0.6877,202,0.013784599490463734,0.012834083288908005,-0.0009505162015557289,0.0009505162015557289
Test,mirror_x,88,randomness_0.9489,11,0.005857544951140881,0.0055151330307126045,-0.00034241192042827606,0.00034241192042827606
Test,mirror_x,88,randomness_0.9489,42,0.006249970756471157,0.006758182309567928,0.0005082115530967712,0.0005082115530967712
Test,mirror_x,88,randomness_0.9489,73,0.006712674163281918,0.006505521945655346,-0.00020715221762657166,0.00020715221762657166
Test,mirror_x,88,randomness_0.9489,101,0.008568950928747654,0.008450930006802082,-0.0001180209219455719,0.0001180209219455719
Test,mirror_x,88,randomness_0.9489,202,0.006723326630890369,0.007260383106768131,0.0005370564758777618,0.0005370564758777618
Test,mirror_x,89,randomness_0.0541,11,0.03440655767917633,0.03577089682221413,0.001364339143037796,0.001364339143037796
Test,mirror_x,89,randomness_0.0541,42,0.035535089671611786,0.03567244112491608,0.00013735145330429077,0.00013735145330429077
Test,mirror_x,89,randomness_0.0541,73,0.03504885360598564,0.03526733070611954,0.00021847710013389587,0.00021847710013389587
Test,mirror_x,89,randomness_0.0541,101,0.03442852571606636,0.03445453569293022,2.6009976863861084e-05,2.6009976863861084e-05
Test,mirror_x,89,randomness_0.0541,202,0.03593463450670242,0.03599535673856735,6.07222318649292e-05,6.07222318649292e-05
Test,mirror_x,90,randomness_0.3714,11,0.03411705046892166,0.03355321288108826,-0.0005638375878334045,0.0005638375878334045
Test,mirror_x,90,randomness_0.3714,42,0.033387549221515656,0.03331539034843445,-7.215887308120728e-05,7.215887308120728e-05
Test,mirror_x,90,randomness_0.3714,73,0.03394148498773575,0.03356321156024933,-0.0003782734274864197,0.0003782734274864197
Test,mirror_x,90,randomness_0.3714,101,0.03361687436699867,0.03323166444897652,-0.00038520991802215576,0.00038520991802215576
Test,mirror_x,90,randomness_0.3714,202,0.03326134383678436,0.03319040313363075,-7.094070315361023e-05,7.094070315361023e-05
Test,mirror_x,91,randomness_0.2472,11,0.04043589532375336,0.04022582620382309,-0.00021006911993026733,0.00021006911993026733
